14/Aug/2024,Gujarat Gas Ltd.,GUJGASLTD,1250.00,Gas Transmission,Gas Transmission/Marketing,Mid Cap,592.50,-0.55,11358750.00,1.14,0.79,0.98,7010000.00,3376250.00,0.48,0.01,NewShort,"GUJGASLTD,"
14/Aug/2024,IDFC Ltd.,IDFC,5000.00,Finance,Finance - NBFC,Small Cap,105.78,-0.47,133035000.00,1.14,0.66,0.58,27820000.00,14825000.00,0.53,-0.02,NewShort,"IDFC,"
14/Aug/2024,RBL Bank Ltd.,RBLBANK,2500.00,Banking,Bank - Private,Small Cap,205.67,-4.00,69980000.00,-1.14,2.12,3.05,16882500.00,14505000.00,0.86,0.01,AggressiveLongCover,"RBLBANK,"
14/Aug/2024,Tata Power Company Ltd.,TATAPOWER,1350.00,Power,Power Generation/Distribution,Large Cap,405.45,-0.69,99400500.00,-1.14,0.61,0.53,91377450.00,36971100.00,0.40,-0.02,LongCover,"TATAPOWER,"
14/Aug/2024,Bajaj Finance Ltd.,BAJFINANCE,125.00,Finance,Finance - NBFC,Large Cap,6458.50,-0.10,10507875.00,1.08,1.07,1.10,4948375.00,3415375.00,0.69,-0.01,AggressiveNewShort,"BAJFINANCE,"
14/Aug/2024,ICICI Prudential Life Insurance Company Ltd.,ICICIPRULI,1500.00,Finance,Insurance,Mid Cap,718.20,-0.84,10731000.00,1.07,0.44,0.52,5004000.00,4341000.00,0.87,-0.02,NewShort,"ICICIPRULI,"
14/Aug/2024,Info Edge (India) Ltd.,NAUKRI,150.00,Information Technology,BPO/ITeS,Mid Cap,7236.75,1.95,1370100.00,1.06,0.96,0.98,628050.00,413550.00,0.66,0.08,NewLong,"NAUKRI,"
14/Aug/2024,Bharat Electronics Ltd.,BEL,2850.00,Capital Goods,Engineering - Industrial Equipments,Large Cap,293.70,-0.83,151255200.00,-1.04,0.93,0.95,111215550.00,50855400.00,0.46,-0.01,LongCover,"BEL,"
14/Aug/2024,Titan Company Ltd.,TITAN,175.00,Diamond & Jewellery,Diamond  &  Jewellery,Large Cap,3402.15,0.55,9724750.00,-1.03,0.87,0.71,5080950.00,2616600.00,0.51,-0.02,ShortCover,"TITAN,"
14/Aug/2024,Metropolis Healthcare Ltd.,METROPOLIS,400.00,Healthcare,Hospital & Healthcare Services,Small Cap,1981.35,-1.45,1559200.00,-0.92,0.57,0.59,1232800.00,596400.00,0.48,-0.01,LongCover,"METROPOLIS,"
14/Aug/2024,Polycab India Ltd.,POLYCAB,125.00,Electricals,Cable,Mid Cap,6413.35,-0.01,3104375.00,-0.90,1.01,1.22,1335500.00,1032250.00,0.77,-0.03,AggressiveLongCover,"POLYCAB,"
14/Aug/2024,Indian Energy Exchange Ltd.,IEX,3750.00,Power,Power Generation/Distribution,Small Cap,185.81,-1.14,72217500.00,-0.89,0.57,0.50,52387500.00,30296250.00,0.58,-0.01,LongCover,"IEX,"
14/Aug/2024,Asian Paints Ltd.,ASIANPAINT,200.00,Chemicals,Paints,Large Cap,3025.85,0.08,10869200.00,-0.88,0.32,0.22,5648800.00,3641800.00,0.64,0.00,ShortCover,"ASIANPAINT,"
14/Aug/2024,Bosch Ltd.,BOSCHLTD,25.00,Automobile & Ancillaries,Auto Ancillary,Large Cap,30993.15,-1.90,337925.00,0.87,0.69,0.74,103850.00,48725.00,0.47,-0.02,NewShort,"BOSCHLTD,"
14/Aug/2024,Godrej Properties Ltd.,GODREJPROP,225.00,Realty,Construction - Real Estate,Mid Cap,2873.70,-0.91,5305275.00,0.86,0.54,0.54,3709575.00,1705725.00,0.46,0.01,NewShort,"GODREJPROP,"
14/Aug/2024,Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.00,Finance,Finance - NBFC,Large Cap,1344.00,2.21,10536875.00,-0.85,1.22,1.27,4144375.00,2623750.00,0.63,0.03,AggressiveShortCover,"CHOLAFIN,"
